Variant,Backend_CC,N,BlockSize,CoreSetName,Ranks,Time_Min_s,Time_Mean_s,Time_Max_s,Comm_Time_s,Comp_Max_s,Comp_Min_s,Imbalance_Ratio,GFLOPS_Min,GFLOPS_Mean,GFLOPS_Reported,Speedup_Mean,Efficiency_Mean,Efficiency_Mean_Pct,Status,Compile_Flags,MPIRUN_Cmd
tiled,icc,6144,64,P_PLUS_E_PHYSICAL,8,3.908084,3.99627,4.089181,0.886649,3.722878,3.021399,1.23217,118.692,116.072,118.691525,7.035285,0.879411,87.94,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 8 --bind-to core /tmp/mpi_tiled_yh9rRi/app"
tiled,icc,6144,64,P_PLUS_E_PHYSICAL,16,6.135576,6.69143,7.607001,4.181366,5.863608,1.673298,3.504223,75.601,69.321,75.601129,4.201628,0.262602,26.26,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 16 --bind-to core /tmp/mpi_tiled_CZaZXk/app"
tiled,icc,6144,128,FIXED,1,37.715922,37.8917,38.000424,0.063834,37.895277,37.895277,1.0,12.299,12.242,12.219898,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_fUFtzT/app
tiled,icc,6144,128,FIXED,2,18.62157,19.4013,20.837586,0.228726,18.627163,18.515955,1.006006,24.91,23.909,24.746032,1.95305,0.976525,97.65,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_fUFtzT/app
tiled,icc,6144,128,FIXED,4,9.541744,10.3969,10.894679,0.259585,9.444807,9.282139,1.017525,48.613,44.615,48.613382,3.644519,0.91113,91.11,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_fUFtzT/app
tiled,icc,6144,128,FIXED,8,6.12645,6.15797,6.19097,0.861462,6.017146,4.881059,1.232754,75.714,75.326,74.924686,6.153278,0.76916,76.92,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_fUFtzT/app
tiled,icc,6144,128,FIXED,16,5.994646,6.80037,7.525576,3.590231,6.62804,3.106455,2.133635,77.378,68.21,67.41256,5.572006,0.34825,34.83,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_fUFtzT/app
tiled,icc,6144,128,FIXED,24,5.493958,6.22093,7.234194,2.325865,5.493804,3.594681,1.528315,84.43,74.564,78.159473,6.091002,0.253792,25.38,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_fUFtzT/app
tiled,icc,8192,32,ALL_LOGICAL,1,113.304373,115.87,117.222773,0.119408,116.964202,116.964202,1.0,9.704,9.489,9.390824,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_BBUHfK/app
tiled,icc,8192,32,ALL_LOGICAL,2,57.713148,58.0673,58.355966,3.003911,58.145334,55.352002,1.050465,19.051,18.935,18.84146,1.995443,0.997722,99.77,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_EmlnBb/app
tiled,icc,8192,32,ALL_LOGICAL,4,31.904983,32.8203,33.812555,2.084491,31.731002,29.820492,1.064067,34.462,33.501,34.462066,3.530437,0.882609,88.26,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_preQfQ/app
tiled,icc,8192,32,ALL_LOGICAL,8,21.623744,25.909,32.002434,4.992196,21.246132,16.631465,1.277466,50.847,42.437,50.847423,4.472191,0.559024,55.9,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_W0aoNz/app
tiled,icc,8192,32,ALL_LOGICAL,16,24.103447,25.2772,26.893583,15.569939,26.327437,11.318462,2.326061,45.616,43.498,40.883792,4.583973,0.286498,28.65,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_xoo17w/app
tiled,icc,8192,32,ALL_LOGICAL,24,25.866953,27.5666,28.66957,17.261793,14.541774,10.610604,1.370495,42.506,39.886,38.351172,4.203275,0.175136,17.51,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_mo1FU8/app
tiled,icc,8192,32,E_ONLY,1,115.195581,115.771,116.68241,0.125606,115.069975,115.069975,1.0,9.545,9.497,9.544738,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 1 --bind-to core /tmp/mpi_tiled_IzFO4k/app
tiled,icc,8192,32,E_ONLY,2,58.543647,59.1037,60.09645,0.491507,58.455712,58.179611,1.004746,18.781,18.603,18.74024,1.958778,0.979389,97.94,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 2 --bind-to core /tmp/mpi_tiled_Oip0S3/app
tiled,icc,8192,32,E_ONLY,4,31.253278,31.5155,31.925705,1.600309,31.070077,29.652884,1.047793,35.181,34.888,35.180682,3.673462,0.918365,91.84,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 4 --bind-to core /tmp/mpi_tiled_FcgN8N/app
tiled,icc,8192,32,E_ONLY,8,24.439146,27.556,29.437513,10.942387,28.459549,17.236254,1.651145,44.99,39.901,38.188779,4.201299,0.525162,52.52,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 8 --bind-to core /tmp/mpi_tiled_XOsUJf/app
tiled,icc,8192,32,P_ONLY_HT,1,108.983438,113.709,116.709485,0.112947,115.321511,115.321511,1.0,10.089,9.67,9.524986,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 1 --bind-to core /tmp/mpi_tiled_YL21hK/app
tiled,icc,8192,32,P_ONLY_HT,2,57.433445,57.8093,58.414524,1.023518,58.205965,57.391006,1.0142,19.144,19.02,18.822573,1.966967,0.983483,98.35,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 2 --bind-to core /tmp/mpi_tiled_dlpcvL/app
tiled,icc,8192,32,P_ONLY_HT,4,29.528526,30.8023,32.177717,1.507586,29.345452,28.02094,1.047269,37.236,35.696,37.235575,3.691575,0.922894,92.29,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 4 --bind-to core /tmp/mpi_tiled_cQMdv7/app
tiled,icc,8192,32,P_ONLY_HT,8,26.138178,27.4123,28.264105,7.650543,27.934367,16.778074,1.664933,42.065,40.11,38.901342,4.148101,0.518513,51.85,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 8 --bind-to core /tmp/mpi_tiled_O9C1xf/app
tiled,icc,8192,32,P_ONLY_HT,16,22.823165,24.8544,26.837249,14.806954,26.338746,11.420081,2.306354,48.175,44.238,40.96961,4.575005,0.285938,28.59,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 16 --bind-to core /tmp/mpi_tiled_GlFCWn/app
tiled,icc,8192,32,P_ONLY_PHYSICAL,1,106.139112,109.767,115.876365,0.112984,115.76338,115.76338,1.0,10.359,10.017,9.488662,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 1 --bind-to core /tmp/mpi_tiled_SjxRFv/app"
tiled,icc,8192,32,P_ONLY_PHYSICAL,2,57.000369,57.6997,58.068489,0.569622,57.809987,57.459988,1.006091,19.29,19.056,18.947424,1.902384,0.951192,95.12,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 2 --bind-to core /tmp/mpi_tiled_AeTd5g/app"
tiled,icc,8192,32,P_ONLY_PHYSICAL,4,28.839464,30.3915,32.317822,2.388846,32.13358,29.473766,1.090243,38.125,36.178,34.021835,3.611766,0.902941,90.29,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 4 --bind-to core /tmp/mpi_tiled_M1HARe/app"
tiled,icc,8192,32,P_ONLY_PHYSICAL,8,25.614493,26.1697,26.479908,9.525409,25.268392,16.08879,1.570559,42.925,42.015,42.925372,4.194431,0.524304,52.43,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 8 --bind-to core /tmp/mpi_tiled_bCBSLD/app"
tiled,icc,8192,32,P_PLUS_E_PHYSICAL,1,114.361663,115.652,116.994336,0.114092,114.247572,114.247572,1.0,9.614,9.507,9.614337,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 1 --bind-to core /tmp/mpi_tiled_3pJxZg/app"
tiled,icc,8192,32,P_PLUS_E_PHYSICAL,2,57.885282,58.315,59.141076,1.246846,57.695171,56.672582,1.018044,18.995,18.855,18.983468,1.983229,0.991614,99.16,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 2 --bind-to core /tmp/mpi_tiled_WmG92R/app"
tiled,icc,8192,32,P_PLUS_E_PHYSICAL,4,30.790873,31.678,33.342729,4.901002,33.117704,28.44167,1.164408,35.709,34.709,32.976054,3.650862,0.912716,91.27,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 4 --bind-to core /tmp/mpi_tiled_IHN219/app"
tiled,icc,8192,32,P_PLUS_E_PHYSICAL,8,23.543646,29.8202,33.287511,6.683274,23.204825,16.689045,1.390423,46.701,36.871,46.700991,3.878311,0.484789,48.48,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 8 --bind-to core /tmp/mpi_tiled_n3DPtY/app"
tiled,icc,8192,32,P_PLUS_E_PHYSICAL,16,22.727776,24.0996,24.888577,11.616032,22.166893,11.103169,1.996447,48.377,45.624,48.377439,4.798918,0.299932,29.99,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 16 --bind-to core /tmp/mpi_tiled_tIwiiU/app"
tiled,icc,8192,64,FIXED,1,126.273064,127.061,128.124118,0.112096,126.673651,126.673651,1.0,8.707,8.653,8.672202,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_sAU3f6/app
tiled,icc,8192,64,FIXED,2,59.965159,60.348,60.939062,0.33207,59.934991,59.807751,1.002127,18.336,18.22,18.282589,2.105472,1.052736,105.27,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_sAU3f6/app
tiled,icc,8192,64,FIXED,4,28.795455,28.8968,29.002929,0.941933,28.835246,28.060968,1.027593,38.184,38.05,37.910365,4.397061,1.099265,109.93,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_sAU3f6/app
tiled,icc,8192,64,FIXED,8,15.621787,16.0246,16.242136,2.011803,15.310179,13.60998,1.124923,70.383,68.614,70.383216,7.929121,0.99114,99.11,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_sAU3f6/app
tiled,icc,8192,64,FIXED,16,20.239751,21.9369,24.585312,13.770346,24.134634,7.915849,3.0489,54.324,50.122,44.722298,5.792113,0.362007,36.2,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_sAU3f6/app
tiled,icc,8192,64,FIXED,24,17.921633,19.0381,20.632676,11.341656,18.389204,9.034497,2.035443,61.351,57.753,53.289822,6.674038,0.278085,27.81,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_sAU3f6/app
tiled,icc,8192,128,FIXED,1,99.97693,100.3,100.577178,0.113974,100.463204,100.463204,1.0,10.998,10.962,10.932019,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_UTIIE6/app
tiled,icc,8192,128,FIXED,2,49.863731,50.374,50.743834,1.43927,50.553018,49.304447,1.025324,22.05,21.827,21.667887,1.991107,0.995553,99.56,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_UTIIE6/app
tiled,icc,8192,128,FIXED,4,26.402879,27.0457,27.581808,1.070768,26.231415,25.332112,1.035501,41.644,40.654,41.643626,3.708538,0.927134,92.71,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_UTIIE6/app
tiled,icc,8192,128,FIXED,8,16.29994,16.4207,16.659899,3.588963,16.309803,13.070865,1.247798,67.455,66.959,65.997498,6.108144,0.763518,76.35,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_UTIIE6/app
tiled,icc,8192,128,FIXED,16,20.15961,20.465,20.846965,12.006256,19.928954,7.934063,2.511822,54.54,53.726,53.928071,4.901051,0.306316,30.63,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_UTIIE6/app
tiled,icc,8192,128,FIXED,24,16.585523,17.5811,18.590509,8.056728,16.886398,9.442506,1.788339,66.293,62.539,62.58857,5.70499,0.237708,23.77,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=8192 -DBLOCK_SIZE=128 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_UTIIE6/app
tiled,icc,10240,32,ALL_LOGICAL,1,149.289084,152.544,157.093677,0.184312,156.909365,156.909365,1.0,14.385,14.078,13.670083,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=10240 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_0nYXU0/app
tiled,icc,10240,32,ALL_LOGICAL,2,60.980065,70.0593,81.257316,4.265768,67.610191,63.674715,1.061806,35.216,30.652,31.608247,2.177355,1.088677,108.87,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=10240 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_zY4VjT/app
tiled,icc,10240,32,ALL_LOGICAL,4,35.638376,38.3067,41.412742,1.412594,37.554317,36.456326,1.030118,60.258,56.06,56.708342,3.982175,0.995544,99.55,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=10240 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_JFUhO5/app
tiled,icc,10240,32,ALL_LOGICAL,8,35.009291,37.322,40.579696,14.917896,34.49818,17.67978,1.951279,61.34,57.539,61.340392,4.087241,0.510905,51.09,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=10240 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_9AhWF5/app
tiled,icc,10240,32,ALL_LOGICAL,16,30.098711,31.2443,32.530897,21.845355,31.697459,10.684153,2.966773,71.348,68.732,66.013662,4.882299,0.305144,30.51,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=10240 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_WxLBxJ/app
tiled,icc,10240,32,ALL_LOGICAL,24,43.646708,44.678,45.471168,32.822485,20.309719,11.344263,1.790308,49.202,48.066,47.810846,3.414298,0.142262,14.23,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=10240 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_tAb1Rx/app
tiled,icc,10240,32,E_ONLY,1,121.013414,133.567,143.415142,0.179307,120.834107,120.834107,1.0,17.746,16.078,17.745831,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=10240 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 1 --bind-to core /tmp/mpi_tiled_v9Oqvr/app
